Date,Hour,GantryID,Direction,Vol_Trail,Vol_Car,Vol_Truck,Vol_TourBus,Vol_BTruck,Day,RoadName,Start,End,RoadSection
2024-01-24,0,03F1739S,S,108,154,45,2,45,Wednesday,國道3號,清水服務區,沙鹿,清水服務區-沙鹿
2024-01-24,0,03F1779N,N,55,136,35,0,30,Wednesday,國道3號,龍井,沙鹿,龍井-沙鹿
2024-01-24,0,03F1779S,S,105,139,36,1,42,Wednesday,國道3號,沙鹿,龍井,沙鹿-龍井
2024-01-24,0,03F1860N,N,63,144,38,0,39,Wednesday,國道3號,和美,龍井,和美-龍井
2024-01-24,0,03F1860S,S,96,151,39,0,43,Wednesday,國道3號,龍井,和美,龍井-和美
2024-01-24,0,03F1941N,N,93,207,40,0,41,Wednesday,國道3號,彰化系統,和美,彰化系統-和美
2024-01-24,0,03F1944S,S,95,198,48,1,34,Wednesday,國道3號,和美,彰化系統,和美-彰化系統
2024-01-24,0,03F1991S,S,20,179,44,4,15,Wednesday,國道3號,彰化系統,快官,彰化系統-快官
2024-01-24,0,03F1992N,N,19,200,37,0,16,Wednesday,國道3號,快官,彰化系統,快官-彰化系統
2024-01-24,0,03F2066N,N,13,226,43,0,22,Wednesday,國道3號,烏日,快官,烏日-快官
2024-01-24,0,03F2066S,S,11,279,48,4,21,Wednesday,國道3號,快官,烏日,快官-烏日
2024-01-24,0,03F2078N,N,12,223,42,1,21,Wednesday,國道3號,中投,烏日,中投-烏日
2024-01-24,0,03F2079S,S,11,290,46,2,14,Wednesday,國道3號,烏日,中投,烏日-中投
2024-01-24,0,03F2100N,N,14,229,48,2,20,Wednesday,國道3號,霧峰,中投,霧峰-中投
2024-01-24,0,03F2100S,S,9,293,45,1,18,Wednesday,國道3號,中投,霧峰,中投-霧峰
2024-01-24,0,03F2125N,N,14,308,70,1,27,Wednesday,國道3號,霧峰系統,霧峰,霧峰系統-霧峰
2024-01-24,0,03F2129S,S,9,359,61,2,26,Wednesday,國道3號,霧峰,霧峰系統,霧峰-霧峰系統
2024-01-24,0,03F2152S,S,8,276,41,2,22,Wednesday,國道3號,霧峰系統,草屯,霧峰系統-草屯
2024-01-24,0,03F2153N,N,11,277,76,2,28,Wednesday,國道3號,草屯,霧峰系統,草屯-霧峰系統
2024-01-24,0,03F2194N,N,11,259,72,2,26,Wednesday,國道3號,中興系統,草屯,中興系統-草屯
2024-01-24,0,03F2194S,S,8,245,38,2,21,Wednesday,國道3號,草屯,中興系統,草屯-中興系統
2024-01-24,0,03F2231N,N,11,201,62,4,19,Wednesday,國道3號,中興,中興系統,中興-中興系統
2024-01-24,0,03F2235S,S,8,207,43,2,16,Wednesday,國道3號,中興系統,中興,中興系統-中興
2024-01-24,0,03F2260N,N,6,170,48,2,11,Wednesday,國道3號,南投,中興,南投-中興
2024-01-24,0,03F2261S,S,7,187,41,2,14,Wednesday,國道3號,中興,南投,中興-南投
2024-01-24,0,03F2306N,N,5,133,33,2,12,Wednesday,國道3號,南投服務區,南投,南投服務區-南投
2024-01-24,0,03F2306S,S,7,123,27,1,18,Wednesday,國道3號,南投,南投服務區,南投-南投服務區
2024-01-24,0,03F2336N,N,6,126,31,1,11,Wednesday,國道3號,名間,南投服務區,名間-南投服務區
2024-01-24,0,03F2336S,S,7,117,28,1,18,Wednesday,國道3號,南投服務區,名間,南投服務區-名間
2024-01-24,0,03F2415N,N,5,109,29,1,10,Wednesday,國道3號,竹山,名間,竹山-名間
2024-01-24,0,03F2415S,S,0,88,23,1,14,Wednesday,國道3號,名間,竹山,名間-竹山
2024-01-24,0,03F2447N,N,5,94,28,1,8,Wednesday,國道3號,南雲,竹山,南雲-竹山
2024-01-24,0,03F2447S,S,0,61,18,1,9,Wednesday,國道3號,竹山,南雲,竹山-南雲
2024-01-24,0,03F2535N,N,4,105,31,1,8,Wednesday,國道3號,斗六,南雲,斗六-南雲
2024-01-24,0,03F2535S,S,1,75,20,1,8,Wednesday,國道3號,南雲,斗六,南雲-斗六
2024-01-24,0,03F2614N,N,4,78,23,1,9,Wednesday,國道3號,古坑(文化路)&古坑系統,斗六,古坑(文化路)&古坑系統-斗六
2024-01-24,0,03F2614S,S,2,84,24,1,6,Wednesday,國道3號,斗六,古坑(文化路)&古坑系統,斗六-古坑(文化路)&古坑系統
2024-01-24,0,03F2709N,N,4,79,16,1,10,Wednesday,國道3號,古坑(朝陽路),古坑(文化路)&古坑系統,古坑(朝陽路)-古坑(文化路)&古坑系統
2024-01-24,0,03F2709S,S,2,65,15,1,8,Wednesday,國道3號,古坑(文化路)&古坑系統,古坑(朝陽路),古坑(文化路)&古坑系統-古坑(朝陽路)
2024-01-24,0,03F2747N,N,4,85,15,0,9,Wednesday,國道3號,古坑服務區,古坑(朝陽路),古坑服務區-古坑(朝陽路)
2024-01-24,0,03F2747S,S,2,72,15,1,7,Wednesday,國道3號,古坑(朝陽路),古坑服務區,古坑(朝陽路)-古坑服務區
2024-01-24,0,03F2777N,N,3,78,17,0,10,Wednesday,國道3號,梅山,古坑服務區,梅山-古坑服務區
2024-01-24,0,03F2777S,S,1,81,15,1,8,Wednesday,國道3號,古坑服務區,梅山,古坑服務區-梅山
2024-01-24,0,03F2840N,N,5,92,22,1,16,Wednesday,國道3號,竹崎(縣道166線),梅山,竹崎(縣道166線)-梅山
2024-01-24,0,03F2840S,S,1,90,16,1,12,Wednesday,國道3號,梅山,竹崎(縣道166線),梅山-竹崎(縣道166線)
2024-01-24,0,03F2899N,N,5,62,12,0,10,Wednesday,國道3號,竹崎(縣道159線),竹崎(縣道166線),竹崎(縣道159線)-竹崎(縣道166線)
2024-01-24,0,03F2899S,S,1,65,14,1,12,Wednesday,國道3號,竹崎(縣道166線),竹崎(縣道159線),竹崎(縣道166線)-竹崎(縣道159線)
2024-01-24,0,03F2923N,N,7,89,16,0,14,Wednesday,國道3號,中埔,竹崎(縣道159線),中埔-竹崎(縣道159線)
2024-01-24,0,03F2923S,S,2,91,22,1,14,Wednesday,國道3號,竹崎(縣道159線),中埔,竹崎(縣道159線)-中埔
2024-01-24,0,03F2985N,N,6,95,21,1,16,Wednesday,國道3號,水上系統,中埔,水上系統-中埔
2024-01-24,0,03F2985S,S,3,83,19,1,13,Wednesday,國道3號,中埔,水上系統,中埔-水上系統
2024-01-24,0,03F3101N,N,6,77,17,0,15,Wednesday,國道3號,白河,水上系統,白河-水上系統
2024-01-24,0,03F3101S,S,8,76,14,0,9,Wednesday,國道3號,水上系統,白河,水上系統-白河
2024-01-24,0,03F3187N,N,9,69,21,0,19,Wednesday,國道3號,東山服務區,白河,東山服務區-白河
2024-01-24,0,03F3187S,S,7,111,21,0,8,Wednesday,國道3號,白河,東山服務區,白河-東山服務區
2024-01-24,0,03F3211N,N,10,69,22,0,20,Wednesday,國道3號,柳營,東山服務區,柳營-東山服務區
2024-01-24,0,03F3211S,S,7,116,19,0,8,Wednesday,國道3號,東山服務區,柳營,東山服務區-柳營
2024-01-24,0,03F3259N,N,12,77,22,0,18,Wednesday,國道3號,烏山頭,柳營,烏山頭-柳營
2024-01-24,0,03F3259S,S,7,131,20,0,8,Wednesday,國道3號,柳營,烏山頭,柳營-烏山頭
2024-01-24,0,03F3307N,N,10,90,19,0,18,Wednesday,國道3號,官田系統,烏山頭,官田系統-烏山頭
2024-01-24,0,03F3307S,S,8,130,22,0,10,Wednesday,國道3號,烏山頭,官田系統,烏山頭-官田系統
2024-01-24,0,03F3392N,N,13,104,22,0,16,Wednesday,國道3號,善化,官田系統,善化-官田系統
2024-01-24,0,03F3392S,S,13,125,28,0,12,Wednesday,國道3號,官田系統,善化,官田系統-善化
2024-01-24,0,03F3445N,N,14,104,23,0,20,Wednesday,國道3號,新化系統,善化,新化系統-善化
2024-01-24,0,03F3445S,S,9,131,35,0,8,Wednesday,國道3號,善化,新化系統,善化-新化系統
2024-01-24,0,03F3496N,N,23,81,19,0,22,Wednesday,國道3號,關廟,新化系統,關廟-新化系統
2024-01-24,0,03F3496S,S,20,106,35,0,14,Wednesday,國道3號,新化系統,關廟,新化系統-關廟
2024-01-24,0,03F3588N,N,22,75,18,0,12,Wednesday,國道3號,關廟服務區,關廟,關廟服務區-關廟
2024-01-24,0,03F3588S,S,19,105,27,0,8,Wednesday,國道3號,關廟,關廟服務區,關廟-關廟服務區
2024-01-24,0,03F3670N,N,26,71,17,0,12,Wednesday,國道3號,田寮,關廟服務區,田寮-關廟服務區
2024-01-24,0,03F3670S,S,15,115,24,0,7,Wednesday,國道3號,關廟服務區,田寮,關廟服務區-田寮
2024-01-24,0,03F3743N,N,27,77,20,0,12,Wednesday,國道3號,燕巢系統,田寮,燕巢系統-田寮
2024-01-24,0,03F3743S,S,17,126,26,0,8,Wednesday,國道3號,田寮,燕巢系統,田寮-燕巢系統
2024-01-24,0,03F3854N,N,26,90,28,0,10,Wednesday,國道3號,九如,燕巢系統,九如-燕巢系統
2024-01-24,0,03F3854S,S,14,167,39,0,14,Wednesday,國道3號,燕巢系統,九如,燕巢系統-九如
2024-01-24,0,03F3916N,N,14,79,21,0,5,Wednesday,國道3號,屏東,九如,屏東-九如
2024-01-24,0,03F3916S,S,11,143,29,0,10,Wednesday,國道3號,九如,屏東,九如-屏東
2024-01-24,0,03F3981S,S,8,107,21,0,9,Wednesday,國道3號,屏東,長治,屏東-長治
2024-01-24,0,03F3984N,N,9,51,11,0,2,Wednesday,國道3號,長治,屏東,長治-屏東
2024-01-24,0,03F4018S,S,9,79,28,0,12,Wednesday,國道3號,長治,麟洛,長治-麟洛
2024-01-24,0,03F4021N,N,14,55,17,0,5,Wednesday,國道3號,麟洛,長治,麟洛-長治
2024-01-24,0,03F4142N,N,10,83,22,0,5,Wednesday,國道3號,竹田系統,麟洛,竹田系統-麟洛
2024-01-24,0,03F4142S,S,7,107,37,0,12,Wednesday,國道3號,麟洛,竹田系統,麟洛-竹田系統
2024-01-24,0,03F4168N,N,14,90,22,1,9,Wednesday,國道3號,崁頂,竹田系統,崁頂-竹田系統
2024-01-24,0,03F4168S,S,13,103,32,0,23,Wednesday,國道3號,竹田系統,崁頂,竹田系統-崁頂
2024-01-24,0,03F4232N,N,15,64,13,1,7,Wednesday,國道3號,南州,崁頂,南州-崁頂
2024-01-24,0,03F4232S,S,10,82,23,0,19,Wednesday,國道3號,崁頂,南州,崁頂-南州
2024-01-24,0,03F4259N,N,3,19,3,0,1,Wednesday,國道3號,林邊,南州,林邊-南州
2024-01-24,0,03F4263S,S,0,24,4,0,3,Wednesday,國道3號,南州,林邊,南州-林邊
2024-01-24,0,05F0000S,S,2,256,60,6,0,Wednesday,國道5號,南港系統,石碇,南港系統-石碇
2024-01-24,0,05F0001N,N,1,276,94,2,1,Wednesday,國道5號,石碇,南港系統,石碇-南港系統
2024-01-24,0,05F0055N,N,0,281,106,3,2,Wednesday,國道5號,坪林交控中心專用道,石碇,坪林交控中心專用道-石碇
2024-01-24,0,05F0055S,S,0,245,68,6,0,Wednesday,國道5號,石碇,坪林交控中心專用道,石碇-坪林交控中心專用道
2024-01-24,0,05F0287N,N,0,260,95,2,1,Wednesday,國道5號,頭城,坪林交控中心專用道,頭城-坪林交控中心專用道
2024-01-24,0,05F0287S,S,0,247,73,8,0,Wednesday,國道5號,坪林交控中心專用道,頭城,坪林交控中心專用道-頭城
2024-01-24,0,05F0309N,N,33,137,68,2,9,Wednesday,國道5號,宜蘭(四城、大福),頭城,宜蘭(四城、大福)-頭城
2024-01-24,0,05F0309S,S,15,201,60,6,12,Wednesday,國道5號,頭城,宜蘭(四城、大福),頭城-宜蘭(四城、大福)
2024-01-24,0,05F0438N,N,26,125,54,2,11,Wednesday,國道5號,羅東,宜蘭(壯圍),羅東-宜蘭(壯圍)
2024-01-24,0,05F0439S,S,19,140,45,8,13,Wednesday,國道5號,宜蘭(壯圍),羅東,宜蘭(壯圍)-羅東
2024-01-24,0,05F0494S,S,14,62,22,0,9,Wednesday,國道5號,羅東,蘇澳,羅東-蘇澳
2024-01-24,0,05F0528N,N,19,61,23,1,6,Wednesday,國道5號,蘇澳,羅東,蘇澳-羅東
2024-01-24,0,05FR113S,S,5,23,6,2,3,Wednesday,國道5號,宜蘭(四城、大福),宜蘭(壯圍),宜蘭(四城、大福)-宜蘭(壯圍)
2024-01-24,0,05FR143N,N,0,30,4,0,1,Wednesday,國道5號,宜蘭(壯圍),宜蘭(四城、大福),宜蘭(壯圍)-宜蘭(四城、大福)
2024-01-24,1,01F0005N,N,0,203,109,1,2,Wednesday,國道1號,基隆,基隆端,基隆-基隆端
2024-01-24,1,01F0005S,S,0,199,82,0,3,Wednesday,國道1號,基隆端,基隆,基隆端-基隆
2024-01-24,1,01F0017N,N,0,219,129,0,2,Wednesday,國道1號,八堵,基隆,八堵-基隆
2024-01-24,1,01F0017S,S,5,182,92,0,2,Wednesday,國道1號,基隆,八堵,基隆-八堵
2024-01-24,1,01F0029N,N,2,257,139,0,14,Wednesday,國道1號,大華系統,八堵,大華系統-八堵
2024-01-24,1,01F0029S,S,6,210,102,0,5,Wednesday,國道1號,八堵,大華系統,八堵-大華系統
2024-01-24,1,01F0061N,N,35,364,171,0,42,Wednesday,國道1號,五堵,大華系統,五堵-大華系統
2024-01-24,1,01F0061S,S,50,269,133,0,17,Wednesday,國道1號,大華系統,五堵,大華系統-五堵
2024-01-24,1,01F0099N,N,41,393,174,0,45,Wednesday,國道1號,汐止&汐止系統,五堵,汐止&汐止系統-五堵
2024-01-24,1,01F0099S,S,50,273,136,0,22,Wednesday,國道1號,五堵,汐止&汐止系統,五堵-汐止&汐止系統
2024-01-24,1,01F0147N,N,39,412,115,1,63,Wednesday,國道1號,東湖,汐止&汐止系統,東湖-汐止&汐止系統
2024-01-24,1,01F0147S,S,30,243,111,1,27,Wednesday,國道1號,汐止&汐止系統,東湖,汐止&汐止系統-東湖
2024-01-24,1,01F0155N,N,43,603,137,2,71,Wednesday,國道1號,內湖,東湖,內湖-東湖
2024-01-24,1,01F0155S,S,30,350,136,1,45,Wednesday,國道1號,東湖,內湖,東湖-內湖
2024-01-24,1,01F0182S,S,36,259,121,0,60,Wednesday,國道1號,內湖,圓山,內湖-圓山
2024-01-24,1,01F0213N,N,46,400,96,2,82,Wednesday,國道1號,圓山,內湖,圓山-內湖
2024-01-24,1,01F0233N,N,56,645,155,6,105,Wednesday,國道1號,臺北,圓山,臺北-圓山
2024-01-24,1,01F0248S,S,48,711,171,3,85,Wednesday,國道1號,圓山,臺北,圓山-臺北
2024-01-24,1,01F0256N,N,61,540,114,12,93,Wednesday,國道1號,三重,臺北,三重-臺北
2024-01-24,1,01F0264S,S,52,620,148,3,72,Wednesday,國道1號,臺北,三重,臺北-三重
2024-01-24,1,01F0293N,N,53,459,106,16,101,Wednesday,國道1號,五股,三重,五股-三重
2024-01-24,1,01F0293S,S,54,520,109,9,74,Wednesday,國道1號,三重,五股,三重-五股
2024-01-24,1,01F0339S,S,105,882,180,13,127,Wednesday,國道1號,五股,高公局,五股-高公局
2024-01-24,1,01F0340N,N,103,773,207,16,135,Wednesday,國道1號,高公局,五股,高公局-五股
2024-01-24,1,01F0376N,N,108,569,157,10,136,Wednesday,國道1號,林口(文化一路),高公局,林口(文化一路)-高公局
2024-01-24,1,01F0376S,S,100,658,120,12,127,Wednesday,國道1號,高公局,林口(文化一路),高公局-林口(文化一路)
2024-01-24,1,01F0413N,N,84,333,89,9,94,Wednesday,國道1號,林口(文化北路),林口(文化一路),林口(文化北路)-林口(文化一路)
2024-01-24,1,01F0413S,S,73,391,74,12,94,Wednesday,國道1號,林口(文化一路),林口(文化北路),林口(文化一路)-林口(文化北路)
2024-01-24,1,01F0467N,N,141,475,130,11,143,Wednesday,國道1號,桃園(49A),林口(文化北路),桃園(49A)-林口(文化北路)
2024-01-24,1,01F0467S,S,123,576,115,13,132,Wednesday,國道1號,林口(文化北路),桃園(49A),林口(文化北路)-桃園(49A)
2024-01-24,1,01F0492N,N,124,297,82,4,122,Wednesday,國道1號,桃園(49B),桃園(49A),桃園(49B)-桃園(49A)
2024-01-24,1,01F0492S,S,114,349,74,4,107,Wednesday,國道1號,桃園(49A),桃園(49B),桃園(49A)-桃園(49B)
2024-01-24,1,01F0511N,N,142,527,138,9,154,Wednesday,國道1號,機場系統,桃園(49B),機場系統-桃園(49B)
2024-01-24,1,01F0511S,S,138,552,130,10,131,Wednesday,國道1號,桃園(49B),機場系統,桃園(49B)-機場系統
2024-01-24,1,01F0532N,N,150,446,120,7,166,Wednesday,國道1號,中壢服務區,機場系統,中壢服務區-機場系統
2024-01-24,1,01F0532S,S,153,453,114,9,156,Wednesday,國道1號,機場系統,中壢服務區,機場系統-中壢服務區
2024-01-24,1,01F0557N,N,153,454,121,7,173,Wednesday,國道1號,內壢,中壢服務區,內壢-中壢服務區
2024-01-24,1,01F0557S,S,148,461,117,9,153,Wednesday,國道1號,中壢服務區,內壢,中壢服務區-內壢
2024-01-24,1,01F0578S,S,153,334,101,9,148,Wednesday,國道1號,內壢,中壢,內壢-中壢
2024-01-24,1,01F0584N,N,163,366,105,6,159,Wednesday,國道1號,中壢,內壢,中壢-內壢
2024-01-24,1,01F0633N,N,169,393,132,5,147,Wednesday,國道1號,平鎮系統,中壢,平鎮系統-中壢
2024-01-24,1,01F0633S,S,155,364,109,9,153,Wednesday,國道1號,中壢,平鎮系統,中壢-平鎮系統
2024-01-24,1,01F0664N,N,159,345,102,6,142,Wednesday,國道1號,幼獅,平鎮系統,幼獅-平鎮系統
2024-01-24,1,01F0664S,S,173,311,84,9,147,Wednesday,國道1號,平鎮系統,幼獅,平鎮系統-幼獅
2024-01-24,1,01F0681N,N,166,334,93,6,142,Wednesday,國道1號,楊梅,幼獅,楊梅-幼獅
2024-01-24,1,01F0681S,S,185,292,75,9,149,Wednesday,國道1號,幼獅,楊梅,幼獅-楊梅
2024-01-24,1,01F0699N,N,168,255,67,5,131,Wednesday,國道1號,校前路,楊梅,校前路-楊梅
2024-01-24,1,01F0699S,S,187,178,51,9,149,Wednesday,國道1號,楊梅,校前路,楊梅-校前路
2024-01-24,1,01F0750N,N,167,367,98,12,133,Wednesday,國道1號,湖口,校前路,湖口-校前路
2024-01-24,1,01F0750S,S,180,322,83,11,155,Wednesday,國道1號,校前路,湖口,校前路-湖口
2024-01-24,1,01F0880N,N,172,374,100,11,129,Wednesday,國道1號,竹北,湖口,竹北-湖口
2024-01-24,1,01F0880S,S,188,346,91,13,158,Wednesday,國道1號,湖口,竹北,湖口-竹北
2024-01-24,1,01F0928N,N,177,363,98,14,141,Wednesday,國道1號,新竹(新竹、竹東),竹北,新竹(新竹、竹東)-竹北
2024-01-24,1,01F0928S,S,184,335,92,14,146,Wednesday,國道1號,竹北,新竹(新竹、竹東),竹北-新竹(新竹、竹東)
2024-01-24,1,01F0950S,S,182,204,58,12,133,Wednesday,國道1號,新竹(新竹、竹東),新竹(科學園區),新竹(新竹、竹東)-新竹(科學園區)
2024-01-24,1,01F0956N,N,168,198,58,12,124,Wednesday,國道1號,新竹(科學園區),新竹(新竹、竹東),新竹(科學園區)-新竹(新竹、竹東)
2024-01-24,1,01F0979N,N,181,249,73,15,131,Wednesday,國道1號,新竹系統,新竹(科學園區),新竹系統-新竹(科學園區)
2024-01-24,1,01F0980S,S,202,293,79,15,143,Wednesday,國道1號,新竹(科學園區),新竹系統,新竹(科學園區)-新竹系統
2024-01-24,1,01F1045N,N,149,234,62,14,115,Wednesday,國道1號,頭份,新竹系統,頭份-新竹系統
2024-01-24,1,01F1045S,S,144,255,65,15,123,Wednesday,國道1號,新竹系統,頭份,新竹系統-頭份
2024-01-24,1,01F1123N,N,144,224,57,13,123,Wednesday,國道1號,頭屋,頭份,頭屋-頭份
2024-01-24,1,01F1123S,S,141,227,51,13,125,Wednesday,國道1號,頭份,頭屋,頭份-頭屋
2024-01-24,1,01F1292N,N,131,210,59,12,125,Wednesday,國道1號,苗栗,頭屋,苗栗-頭屋
2024-01-24,1,01F1292S,S,135,234,56,15,138,Wednesday,國道1號,頭屋,苗栗,頭屋-苗栗
2024-01-24,1,01F1389N,N,135,222,59,12,135,Wednesday,國道1號,銅鑼,苗栗,銅鑼-苗栗
2024-01-24,1,01F1389S,S,136,239,69,17,143,Wednesday,國道1號,苗栗,銅鑼,苗栗-銅鑼
2024-01-24,1,01F1465N,N,143,224,65,12,141,Wednesday,國道1號,三義,銅鑼,三義-銅鑼
2024-01-24,1,01F1465S,S,133,240,66,17,140,Wednesday,國道1號,銅鑼,三義,銅鑼-三義
2024-01-24,1,01F1572N,N,131,209,58,14,142,Wednesday,國道1號,后里,三義,后里-三義
2024-01-24,1,01F1572S,S,126,257,65,17,125,Wednesday,國道1號,三義,后里,三義-后里
2024-01-24,1,01F1621N,N,131,243,73,14,135,Wednesday,國道1號,臺中系統,后里,臺中系統-后里
2024-01-24,1,01F1621S,S,128,269,70,16,124,Wednesday,國道1號,后里,臺中系統,后里-臺中系統
2024-01-24,1,01F1664N,N,142,277,74,11,126,Wednesday,國道1號,豐原,臺中系統,豐原-臺中系統
2024-01-24,1,01F1664S,S,130,297,74,17,122,Wednesday,國道1號,臺中系統,豐原,臺中系統-豐原
2024-01-24,1,01F1699N,N,138,301,77,12,132,Wednesday,國道1號,大雅,豐原,大雅-豐原
2024-01-24,1,01F1699S,S,132,315,71,16,120,Wednesday,國道1號,豐原,大雅,豐原-大雅
2024-01-24,1,01F1774N,N,151,257,76,11,131,Wednesday,國道1號,臺中,大雅,臺中-大雅
2024-01-24,1,01F1774S,S,109,277,63,16,111,Wednesday,國道1號,大雅,臺中,大雅-臺中
2024-01-24,1,01F1802N,N,142,221,79,9,116,Wednesday,國道1號,南屯,臺中,南屯-臺中
2024-01-24,1,01F1802S,S,106,288,76,12,110,Wednesday,國道1號,臺中,南屯,臺中-南屯
2024-01-24,1,01F1839N,N,150,212,84,10,97,Wednesday,國道1號,王田,南屯,王田-南屯
2024-01-24,1,01F1839S,S,100,253,78,12,110,Wednesday,國道1號,南屯,王田,南屯-王田
2024-01-24,1,01F1906N,N,161,196,63,10,112,Wednesday,國道1號,彰化系統,王田,彰化系統-王田
2024-01-24,1,01F1906S,S,109,236,70,13,121,Wednesday,國道1號,王田,彰化系統,王田-彰化系統
2024-01-24,1,01F1960N,N,242,266,80,11,133,Wednesday,國道1號,彰化,彰化系統,彰化-彰化系統
2024-01-24,1,01F1960S,S,243,320,96,12,158,Wednesday,國道1號,彰化系統,彰化,彰化系統-彰化
2024-01-24,1,01F2011N,N,221,215,75,10,135,Wednesday,國道1號,埔鹽系統,彰化,埔鹽系統-彰化
2024-01-24,1,01F2011S,S,217,265,87,10,146,Wednesday,國道1號,彰化,埔鹽系統,彰化-埔鹽系統
2024-01-24,1,01F2089N,N,239,222,82,11,124,Wednesday,國道1號,員林,埔鹽系統,員林-埔鹽系統
2024-01-24,1,01F2089S,S,224,249,81,10,143,Wednesday,國道1號,埔鹽系統,員林,埔鹽系統-員林
2024-01-24,1,01F2156N,N,241,201,63,11,120,Wednesday,國道1號,北斗,員林,北斗-員林
2024-01-24,1,01F2156S,S,197,222,69,10,154,Wednesday,國道1號,員林,北斗,員林-北斗
2024-01-24,1,01F2249N,N,243,177,56,11,120,Wednesday,國道1號,西螺,北斗,西螺-北斗
2024-01-24,1,01F2249S,S,199,188,60,10,138,Wednesday,國道1號,北斗,西螺,北斗-西螺
2024-01-24,1,01F2322N,N,239,174,60,11,115,Wednesday,國道1號,虎尾,西螺,虎尾-西螺
2024-01-24,1,01F2322S,S,189,194,58,12,123,Wednesday,國道1號,西螺,虎尾,西螺-虎尾
2024-01-24,1,01F2394N,N,227,165,53,10,100,Wednesday,國道1號,斗南,虎尾,斗南-虎尾
2024-01-24,1,01F2394S,S,178,182,52,13,115,Wednesday,國道1號,虎尾,斗南,虎尾-斗南
2024-01-24,1,01F2425N,N,233,169,52,12,97,Wednesday,國道1號,雲林系統,斗南,雲林系統-斗南
2024-01-24,1,01F2425S,S,168,202,66,13,111,Wednesday,國道1號,斗南,雲林系統,斗南-雲林系統
